Country Name,Country Code,Series Name,Series Code,2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
East Asia & Pacific (excluding high income),EAP,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,93.6793266830866,93.9399785772108,94.0508316273699,94.6828467999745,94.7118755555678,96.1482462911821,96.0517644935346,96.3855802700156,96.1875252403117,..
East Asia & Pacific (excluding high income),EAP,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,5446.94613400393,5795.33491139206,6150.03435948064,6511.25811795966,6888.25041070386,7294.43210294491,7719.14456418785,8118.63066899143,8183.64609664187,8744.95332978182
East Asia & Pacific (excluding high income),EAP,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.30706977844238,3.85250997543335,3.50578498840332,3.79227006435394,3.71557009220123,3.51159000396729,3.09493505954743,3.23436999320984,..,..
East Asia & Pacific (excluding high income),EAP,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,99.3927612039348,99.4653188450823,99.4981660188873,99.5986577906787,99.6609806011178,99.6864949797234,99.7295275243651,99.7486610720637,99.7430586499759,..
East Asia & Pacific (IDA & IBRD countries),TEA,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,94.2238090025825,94.4512974744227,94.5418410039972,95.1419688756326,95.1476549458122,96.5741503564018,96.4337988583187,96.7441127620284,96.5039777511187,..
East Asia & Pacific (IDA & IBRD countries),TEA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,5508.30858847945,5860.42107667052,6218.89442408804,6583.95345551637,6964.95442182809,7375.44069264532,7804.69775307602,8208.50627789744,8274.18099354909,8841.73522426487
East Asia & Pacific (IDA & IBRD countries),TEA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.30706977844238,3.85250997543335,3.50578498840332,3.79227006435394,3.71557009220123,3.51159000396729,3.09493505954743,3.23436999320984,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
Euro area,EMU,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,94.68,..,..,95.3,..,..,..,98.51
Euro area,EMU,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,100,100,100,100,100,100,100,100,100,..
Euro area,EMU,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100,100,100,100,100,100,100,100,100,..
Euro area,EMU,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,33630.7778494816,33442.9867947166,33795.502264477,34388.2837816778,34927.0354997102,35763.6530018044,36338.6111011861,36879.1353577619,34476.079469019,36352.040136204
Euro area,EMU,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.95658016204834,5.34205007553101,5.12400007247925,4.8975350856781,4.8159499168396,4.87182998657227,4.80551505088806,..,..,..
Euro area,EMU,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia,ECS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,77.79,..,..,81.49,..,..,..,89.57
Europe & Central Asia,ECS,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,99.9936738542865,99.992182114611,99.9950910164245,99.1832603626628,99.9871164793199,99.9964295740204,99.9956557701326,99.9945228566153,99.9928044731375,..
Europe & Central Asia,ECS,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,99.9653983716475,99.9498150489051,99.9663703483842,99.9280367098747,99.9759344741278,99.9810803048841,99.9823108288767,99.9938044761728,100,..
Europe & Central Asia,ECS,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,21864.0754505781,21955.2861111824,22261.2351237289,22624.9153940933,22964.1916774382,23514.9524261849,23936.3776992433,24298.9131135368,22898.4757323983,24207.1529808012
Europe & Central Asia,ECS,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.79378986358642,4.97062015533447,4.89976000785827,4.88554000854492,4.83923006057739,4.78053998947144,4.67819976806641,..,..,..
Europe & Central Asia,ECS,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (excluding high income),ECA,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,57.56,..,..,65.14,..,..,..,77.79
Europe & Central Asia (excluding high income),ECA,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,99.9841773631058,99.9804834066692,99.9877679289219,97.9690277818568,99.9882062915288,99.9911567848139,99.9892579978773,99.9864823578098,99.9822654284133,..
Europe & Central Asia (excluding high income),ECA,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,99.9298428895843,99.8985704048822,99.9322344719557,99.8554764244832,99.9518301774298,99.962258913422,99.9648242232083,99.9877237288229,100,..
Europe & Central Asia (excluding high income),ECA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,7129.05384563716,7367.94257319807,7469.11568495952,7485.82692616597,7553.90909509941,7802.5125966571,8004.56501867379,8145.3377510388,8013.27736735155,8546.09832073332
Europe & Central Asia (excluding high income),ECA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.9016900062561,3.91102993488312,3.97042989730835,3.83402991294861,3.96209001541138,4.3825900554657,4.67819976806641,3.91665005683899,..,..
Europe & Central Asia (excluding high income),ECA,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,99.9861575195103,99.9829002567742,99.9892665244658,98.2150636851406,99.9718572849706,99.9922059324213,99.9905209580824,99.9880588022023,99.9843179366629,..
Europe & Central Asia (IDA & IBRD countries),TEC,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,99.9418026885946,99.915831898182,99.9437466415696,99.8799686319275,99.9599714594293,99.9686207323593,99.9707398979982,99.9897840048663,100,..
Europe & Central Asia (IDA & IBRD countries),TEC,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,7586.58929833722,7815.60784248996,7948.63147446459,8019.8978816306,8133.7902757856,8434.37080261649,8692.28866953552,8893.06736337751,8720.45878739239,9296.66688946503
Europe & Central Asia (IDA & IBRD countries),TEC,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.9016900062561,4.05822992324829,3.97042989730835,3.83402991294861,3.96209001541138,4.07527017593384,4.45493483543396,3.91665005683899,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
European Union,EUU,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,..,..,..,..,..,..,..,..
European Union,EUU,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,100,100,100,100,99.9839161029317,100,100,100,99.9968708494071,..
European Union,EUU,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100,100,100,100,100,100,100,100,100,..
European Union,EUU,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,29552.9600059247,29471.8257368507,29861.4806775514,30485.0288067203,31031.1789389267,31855.0679219647,32460.5403004971,33032.9640053333,31046.0336764356,32755.3794081203
European Union,EUU,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.88947987556458,4.97062015533447,4.93554019927979,4.88554000854492,4.79266977310181,4.61409997940063,4.62282991409302,..,..,..
European Union,EUU,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
Fragile and conflict affected situations,FCS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,..,..,..,..,..,..,..,..
Fragile and conflict affected situations,FCS,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,82.6651336089644,82.6887753076338,83.0181732571987,81.5594054796574,82.981076314815,82.8741682984635,82.2603342036093,83.4618912838721,83.4749474192083,..
Fragile and conflict affected situations,FCS,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,30.6029994663646,31.7359307468557,30.4626650344849,28.6764411258305,35.226971585951,38.4188286566033,36.9371024895807,39.7781516530437,36.9323008564372,..
Fragile and conflict affected situations,FCS,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1922.13010745908,1942.00056617391,1939.03530673507,1913.6920361632,1917.81673477683,1924.50055125241,1933.58020203046,1935.01243469515,1812.51310261675,1815.29586955894
Fragile and conflict affected situations,FCS,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.39974498748779,3.57199490070343,3.41595005989074,3.28257989883423,3.02660501003266,3.21647000312805,3.32853496074677,..,..,..
Fragile and conflict affected situations,FCS,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
Heavily indebted poor countries (HIPC),HPC,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,..,..,..,..,..,..,..,..
Heavily indebted poor countries (HIPC),HPC,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,68.8673823772143,69.2613105061174,70.5571376206417,69.6212668389006,71.7224427091535,73.4958461595212,74.2599519968886,75.9896803225372,76.5916955351754,..
Heavily indebted poor countries (HIPC),HPC,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,17.3833094041729,17.8986953092125,19.935960258384,17.9430319127457,25.9939057847445,26.3712709653583,28.756899104628,29.8099299463451,29.9557044939125,..
Heavily indebted poor countries (HIPC),HPC,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,899.439759067581,922.976160030204,949.090895065914,965.769550101731,980.391446744788,999.403037176418,1011.46747190506,1025.13128558273,1000.08090140389,1018.7591404183
Heavily indebted poor countries (HIPC),HPC,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.3772349357605,3.45445990562439,3.51653504371643,3.5716599225998,3.26575493812561,3.63261497020722,3.32295989990234,3.50581550598145,3.27785158157348,..
Heavily indebted poor countries (HIPC),HPC,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
High income,HIC,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,92.79,..,..,93.67,..,..,..,96.36
High income,HIC,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,99.9958085187663,99.9912765811404,99.9963180899819,99.9947348941079,99.9915610393332,99.9940708864276,99.9977255441711,99.9983898046439,99.9990618272378,..
High income,HIC,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,99.8484002386068,99.8386853939912,99.8684228930165,99.8790021035568,99.8902187970105,99.8959504875302,99.9145768537832,99.9276849830568,99.9414983372093,..
High income,HIC,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,38221.5704994488,38578.1652391727,39147.568101124,39847.261775534,40344.5195973422,41095.2809670768,41862.3390752507,42435.1603352023,40335.8276887952,42372.6209091123
High income,HIC,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.82954978942871,4.95300507545471,4.92102003097534,4.88042497634888,4.79815006256104,4.82618498802186,4.76920986175537,..,..,..
High income,HIC,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
IBRD only,IBD,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,..,..,..,..,..,..,..,..
IBRD only,IBD,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,98.6456074946406,98.7388899231185,98.7238962500176,98.7090673023173,99.1085710733906,99.244144615565,99.274689390789,99.4678643411711,99.5258480065621,..
IBRD only,IBD,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,87.133822248247,88.3365635665182,89.3739661175176,91.3809341067643,92.4513555279993,94.3014231666493,96.0571928831422,97.4957873440804,98.4568138984917,..
IBRD only,IBD,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,4962.28666991582,5170.32816742014,5363.81773998722,5547.67960198438,5748.94278621444,5993.30742818913,6233.58419302976,6430.48111009638,6290.03479535327,6693.36775658066
IBRD only,IBD,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.88459503650665,4.12402009963989,4.41818499565125,3.96933007240295,4.25407981872559,4.08040499687195,4.2542200088501,3.81996011734009,..,..
IBRD only,IBD,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
IDA & IBRD total,IBT,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,..,..,..,..,..,..,..,..
IDA & IBRD total,IBT,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,95.4997290891679,95.5151505251522,95.5866981336761,95.4773471393025,96.1200254024745,96.7747570923588,96.9424735072669,97.2321156860021,96.7635536994308,..
IDA & IBRD total,IBT,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,72.4117198519555,72.977695656068,73.1176673904899,74.2621456359294,76.7044102608898,80.2275490021083,82.1486608347729,83.2568304845306,81.6047201738248,..
IDA & IBRD total,IBT,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,4071.26145368486,4229.66411795157,4377.25944577021,4509.58986774247,4653.36935602603,4830.43227789819,5004.55539360651,5143.87744871596,5016.56808391218,5305.53147506821
IDA & IBRD total,IBT,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.53101003170014,3.84859001636505,3.96376991271973,3.87195491790771,3.90320992469788,3.92578995227814,3.90755009651184,3.69809150695801,3.89303576946259,..
IDA & IBRD total,IBT,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
IDA blend,IDB,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,..,..,..,..,..,..,..,..
IDA blend,IDB,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,89.3659505099762,89.373609152558,89.4074501656585,88.9426046607531,91.4066111397212,..,..,..,91.4343459132318,..
IDA blend,IDB,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,42.8982808335259,44.2671626125951,42.1693821044659,42.4505506185243,47.0841454994048,53.052315661978,56.1609810796186,59.2187469052173,49.9342805682828,..
IDA blend,IDB,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1823.36600240007,1879.93211849167,1944.07134407627,1972.14715286671,1959.88277425365,1964.54699852275,1992.20436470064,2001.46095665862,1930.23331843912,1981.0252774782
IDA blend,IDB,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.93121004104614,5.01388120651245,4.7172999382019,4.74350023269653,5.23999977111816,4.70680499076843,3.86611008644104,3.57538986206055,..,..
IDA blend,IDB,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
IDA only,IDX,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,..,..,..,..,..,..,..,..
IDA only,IDX,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,74.9831606267924,74.7082522518614,75.7755259337284,75.5288813652171,77.1718885635382,79.3700486573268,79.3479305683096,80.8233327476088,81.2049057697505,..
IDA only,IDX,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,30.9041332130353,30.9019793999645,31.2879045210259,32.6490585349333,38.6092250736277,43.1198132642755,44.7327506065362,44.529899025655,46.1920458882354,..
IDA only,IDX,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,963.985252768037,989.893454030392,1019.24897152111,1024.88610468594,1048.20198224824,1076.10326794058,1103.70638469656,1135.81849875191,1119.8063546055,1131.27874122335
IDA only,IDX,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.3199999332428,3.30608010292053,3.42850506305694,3.5716599225998,3.09477996826172,3.63261497020722,3.457279920578,3.52752876281738,3.33054971694946,..
IDA only,IDX,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
IDA total,IDA,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,..,..,..,..,..,..,..,..
IDA total,IDA,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,80.5483254211427,80.382057691822,81.0478921950837,80.7105165831853,82.6622133627863,83.6758545746801,83.9932559893901,85.1825132031966,85.116614297359,..
